,STOCK_CODE,Date,file_name
5734,603160.SH,20200317,sh603160_20200317
5735,603160.SH,20200318,sh603160_20200318
5736,603160.SH,20200319,sh603160_20200319
5737,603160.SH,20200320,sh603160_20200320
5738,603160.SH,20200323,sh603160_20200323
5739,603160.SH,20200324,sh603160_20200324
5740,603160.SH,20200325,sh603160_20200325
5741,603160.SH,20200326,sh603160_20200326
5742,603160.SH,20200327,sh603160_20200327
5743,603160.SH,20200330,sh603160_20200330
5744,603160.SH,20200331,sh603160_20200331
5745,603160.SH,20200401,sh603160_20200401
5746,603160.SH,20200402,sh603160_20200402
5747,603160.SH,20200403,sh603160_20200403
5748,603160.SH,20200407,sh603160_20200407
5749,603160.SH,20200408,sh603160_20200408
5750,603160.SH,20200409,sh603160_20200409
5751,603160.SH,20200410,sh603160_20200410
5752,603160.SH,20200413,sh603160_20200413
5753,603160.SH,20200414,sh603160_20200414
5754,002100.SZ,20200316,sz002100_20200316
5755,002100.SZ,20200317,sz002100_20200317
5756,002100.SZ,20200318,sz002100_20200318
5757,002100.SZ,20200319,sz002100_20200319
5758,002100.SZ,20200320,sz002100_20200320
5759,002100.SZ,20200323,sz002100_20200323
5760,002100.SZ,20200324,sz002100_20200324
5761,002100.SZ,20200325,sz002100_20200325
5762,002100.SZ,20200326,sz002100_20200326
5763,002100.SZ,20200327,sz002100_20200327
5764,002100.SZ,20200330,sz002100_20200330
5765,002100.SZ,20200331,sz002100_20200331
5766,002100.SZ,20200401,sz002100_20200401
5767,002100.SZ,20200402,sz002100_20200402
5768,002100.SZ,20200403,sz002100_20200403
5769,002100.SZ,20200407,sz002100_20200407
5770,002100.SZ,20200408,sz002100_20200408
5771,002100.SZ,20200409,sz002100_20200409
5772,002100.SZ,20200410,sz002100_20200410
5773,002100.SZ,20200413,sz002100_20200413
5774,002100.SZ,20200414,sz002100_20200414
5775,300088.SZ,20200316,sz300088_20200316
5776,300088.SZ,20200317,sz300088_20200317
5777,300088.SZ,20200318,sz300088_20200318
5778,300088.SZ,20200319,sz300088_20200319
5779,300088.SZ,20200320,sz300088_20200320
5780,300088.SZ,20200323,sz300088_20200323
5781,300088.SZ,20200324,sz300088_20200324
5782,300088.SZ,20200325,sz300088_20200325
5783,300088.SZ,20200326,sz300088_20200326
5784,300088.SZ,20200327,sz300088_20200327
5785,300088.SZ,20200330,sz300088_20200330
5786,300088.SZ,20200331,sz300088_20200331
5787,300088.SZ,20200401,sz300088_20200401
5788,300088.SZ,20200402,sz300088_20200402
5789,300088.SZ,20200403,sz300088_20200403
5790,300088.SZ,20200407,sz300088_20200407
5791,300088.SZ,20200408,sz300088_20200408
5792,300088.SZ,20200409,sz300088_20200409
5793,300088.SZ,20200410,sz300088_20200410
5794,300088.SZ,20200413,sz300088_20200413
5795,300088.SZ,20200414,sz300088_20200414
5796,300115.SZ,20200316,sz300115_20200316
5797,300115.SZ,20200317,sz300115_20200317
5798,300115.SZ,20200318,sz300115_20200318
5799,300115.SZ,20200319,sz300115_20200319
5800,300115.SZ,20200320,sz300115_20200320
5801,300115.SZ,20200323,sz300115_20200323
5802,300115.SZ,20200324,sz300115_20200324
5803,300115.SZ,20200325,sz300115_20200325
5804,300115.SZ,20200326,sz300115_20200326
5805,300115.SZ,20200327,sz300115_20200327
5806,300115.SZ,20200330,sz300115_20200330
5807,300115.SZ,20200331,sz300115_20200331
5808,300115.SZ,20200401,sz300115_20200401
5809,300115.SZ,20200402,sz300115_20200402
5810,300115.SZ,20200403,sz300115_20200403
5811,300115.SZ,20200407,sz300115_20200407
5812,300115.SZ,20200408,sz300115_20200408
5813,300115.SZ,20200409,sz300115_20200409
5814,300115.SZ,20200410,sz300115_20200410
5815,300115.SZ,20200413,sz300115_20200413
5816,300115.SZ,20200414,sz300115_20200414
5817,603338.SH,20200316,sh603338_20200316
5818,603338.SH,20200317,sh603338_20200317
5819,603338.SH,20200318,sh603338_20200318
5820,603338.SH,20200319,sh603338_20200319
5821,603338.SH,20200320,sh603338_20200320
5822,603338.SH,20200323,sh603338_20200323
5823,603338.SH,20200324,sh603338_20200324
5824,603338.SH,20200325,sh603338_20200325
5825,603338.SH,20200326,sh603338_20200326
5826,603338.SH,20200327,sh603338_20200327
5827,603338.SH,20200330,sh603338_20200330
5828,603338.SH,20200331,sh603338_20200331
5829,603338.SH,20200401,sh603338_20200401
5830,603338.SH,20200402,sh603338_20200402
5831,603338.SH,20200403,sh603338_20200403
5832,603338.SH,20200407,sh603338_20200407
5833,603338.SH,20200408,sh603338_20200408
5834,603338.SH,20200409,sh603338_20200409
5835,603338.SH,20200410,sh603338_20200410
5836,603338.SH,20200413,sh603338_20200413
5837,603338.SH,20200414,sh603338_20200414
5838,002123.SZ,20200316,sz002123_20200316
5839,002123.SZ,20200317,sz002123_20200317
5840,002123.SZ,20200318,sz002123_20200318
5841,002123.SZ,20200319,sz002123_20200319
5842,002123.SZ,20200320,sz002123_20200320
5843,002123.SZ,20200323,sz002123_20200323
5844,002123.SZ,20200324,sz002123_20200324
5845,002123.SZ,20200325,sz002123_20200325
5846,002123.SZ,20200326,sz002123_20200326
5847,002123.SZ,20200327,sz002123_20200327
5848,002123.SZ,20200330,sz002123_20200330
5849,002123.SZ,20200331,sz002123_20200331
5850,002123.SZ,20200401,sz002123_20200401
5851,002123.SZ,20200402,sz002123_20200402
5852,002123.SZ,20200403,sz002123_20200403
5853,002123.SZ,20200407,sz002123_20200407
5854,002123.SZ,20200408,sz002123_20200408
5855,002123.SZ,20200409,sz002123_20200409
5856,002123.SZ,20200410,sz002123_20200410
5857,002123.SZ,20200413,sz002123_20200413
5858,002123.SZ,20200414,sz002123_20200414
5859,300136.SZ,20200316,sz300136_20200316
5860,300136.SZ,20200317,sz300136_20200317
5861,300136.SZ,20200318,sz300136_20200318
5862,300136.SZ,20200319,sz300136_20200319
5863,300136.SZ,20200320,sz300136_20200320
5864,300136.SZ,20200323,sz300136_20200323
5865,300136.SZ,20200324,sz300136_20200324
5866,300136.SZ,20200325,sz300136_20200325
5867,300136.SZ,20200326,sz300136_20200326
5868,300136.SZ,20200327,sz300136_20200327
5869,300136.SZ,20200330,sz300136_20200330
5870,300136.SZ,20200331,sz300136_20200331
5871,300136.SZ,20200401,sz300136_20200401
5872,300136.SZ,20200402,sz300136_20200402
5873,300136.SZ,20200403,sz300136_20200403
5874,300136.SZ,20200407,sz300136_20200407
5875,300136.SZ,20200408,sz300136_20200408
5876,300136.SZ,20200409,sz300136_20200409
5877,300136.SZ,20200410,sz300136_20200410
5878,300136.SZ,20200413,sz300136_20200413
5879,300136.SZ,20200414,sz300136_20200414
5880,300207.SZ,20200316,sz300207_20200316
5881,300207.SZ,20200317,sz300207_20200317
5882,300207.SZ,20200318,sz300207_20200318
5883,300207.SZ,20200319,sz300207_20200319
5884,300207.SZ,20200320,sz300207_20200320
5885,300207.SZ,20200323,sz300207_20200323
5886,300207.SZ,20200324,sz300207_20200324
5887,300207.SZ,20200325,sz300207_20200325
5888,300207.SZ,20200326,sz300207_20200326
5889,300207.SZ,20200327,sz300207_20200327
5890,300207.SZ,20200330,sz300207_20200330
5891,300207.SZ,20200331,sz300207_20200331
5892,300207.SZ,20200401,sz300207_20200401
5893,300207.SZ,20200402,sz300207_20200402
5894,300207.SZ,20200403,sz300207_20200403
5895,300207.SZ,20200407,sz300207_20200407
5896,300207.SZ,20200408,sz300207_20200408
5897,300207.SZ,20200409,sz300207_20200409
5898,300207.SZ,20200410,sz300207_20200410
5899,300207.SZ,20200413,sz300207_20200413
5900,300207.SZ,20200414,sz300207_20200414
5901,300223.SZ,20200316,sz300223_20200316
5902,300223.SZ,20200317,sz300223_20200317
5903,300223.SZ,20200318,sz300223_20200318
5904,300223.SZ,20200319,sz300223_20200319
5905,300223.SZ,20200320,sz300223_20200320
5906,300223.SZ,20200323,sz300223_20200323
5907,300223.SZ,20200324,sz300223_20200324
5908,300223.SZ,20200325,sz300223_20200325
5909,300223.SZ,20200326,sz300223_20200326
5910,300223.SZ,20200327,sz300223_20200327
5911,300223.SZ,20200330,sz300223_20200330
5912,300223.SZ,20200331,sz300223_20200331
5913,300223.SZ,20200401,sz300223_20200401
5914,300223.SZ,20200402,sz300223_20200402
5915,300223.SZ,20200403,sz300223_20200403
5916,300223.SZ,20200407,sz300223_20200407
5917,300223.SZ,20200408,sz300223_20200408
5918,300223.SZ,20200409,sz300223_20200409
5919,300223.SZ,20200410,sz300223_20200410
5920,300223.SZ,20200413,sz300223_20200413
5921,300223.SZ,20200414,sz300223_20200414
5922,600309.SH,20200316,sh600309_20200316
5923,600309.SH,20200317,sh600309_20200317
5924,600309.SH,20200318,sh600309_20200318
5925,600309.SH,20200319,sh600309_20200319
5926,600309.SH,20200320,sh600309_20200320
5927,600309.SH,20200323,sh600309_20200323
5928,600309.SH,20200324,sh600309_20200324
5929,600309.SH,20200325,sh600309_20200325
5930,600309.SH,20200326,sh600309_20200326
5931,600309.SH,20200327,sh600309_20200327
5932,600309.SH,20200330,sh600309_20200330
5933,600309.SH,20200331,sh600309_20200331
5934,600309.SH,20200401,sh600309_20200401
5935,600309.SH,20200402,sh600309_20200402
5936,600309.SH,20200403,sh600309_20200403
5937,600309.SH,20200407,sh600309_20200407
5938,600309.SH,20200408,sh600309_20200408
5939,600309.SH,20200409,sh600309_20200409
5940,600309.SH,20200410,sh600309_20200410
5941,600309.SH,20200413,sh600309_20200413
5942,600309.SH,20200414,sh600309_20200414
5943,002234.SZ,20200316,sz002234_20200316
5944,002234.SZ,20200317,sz002234_20200317
5945,002234.SZ,20200318,sz002234_20200318
5946,002234.SZ,20200319,sz002234_20200319
5947,002234.SZ,20200320,sz002234_20200320
5948,002234.SZ,20200323,sz002234_20200323
5949,002234.SZ,20200324,sz002234_20200324
5950,002234.SZ,20200325,sz002234_20200325
5951,002234.SZ,20200326,sz002234_20200326
5952,002234.SZ,20200327,sz002234_20200327
5953,002234.SZ,20200330,sz002234_20200330
5954,002234.SZ,20200331,sz002234_20200331
5955,002234.SZ,20200401,sz002234_20200401
5956,002234.SZ,20200402,sz002234_20200402
5957,002234.SZ,20200403,sz002234_20200403
5958,002234.SZ,20200407,sz002234_20200407
5959,002234.SZ,20200408,sz002234_20200408
5960,002234.SZ,20200409,sz002234_20200409
5961,002234.SZ,20200410,sz002234_20200410
5962,002234.SZ,20200413,sz002234_20200413
5963,002234.SZ,20200414,sz002234_20200414
5964,000596.SZ,20200316,sz000596_20200316
5965,000596.SZ,20200317,sz000596_20200317
5966,000596.SZ,20200318,sz000596_20200318
5967,000596.SZ,20200319,sz000596_20200319
5968,000596.SZ,20200320,sz000596_20200320
5969,000596.SZ,20200323,sz000596_20200323
5970,000596.SZ,20200324,sz000596_20200324
5971,000596.SZ,20200325,sz000596_20200325
5972,000596.SZ,20200326,sz000596_20200326
5973,000596.SZ,20200327,sz000596_20200327
5974,000596.SZ,20200330,sz000596_20200330
5975,000596.SZ,20200331,sz000596_20200331
5976,000596.SZ,20200401,sz000596_20200401
5977,000596.SZ,20200402,sz000596_20200402
5978,000596.SZ,20200403,sz000596_20200403
5979,000596.SZ,20200407,sz000596_20200407
5980,000596.SZ,20200408,sz000596_20200408
5981,000596.SZ,20200409,sz000596_20200409
5982,000596.SZ,20200410,sz000596_20200410
5983,000596.SZ,20200413,sz000596_20200413
5984,000596.SZ,20200414,sz000596_20200414
5985,002236.SZ,20200316,sz002236_20200316
5986,002236.SZ,20200317,sz002236_20200317
5987,002236.SZ,20200318,sz002236_20200318
5988,002236.SZ,20200319,sz002236_20200319
5989,002236.SZ,20200320,sz002236_20200320
5990,002236.SZ,20200323,sz002236_20200323
5991,002236.SZ,20200324,sz002236_20200324
5992,002236.SZ,20200325,sz002236_20200325
5993,002236.SZ,20200326,sz002236_20200326
5994,002236.SZ,20200327,sz002236_20200327
5995,002236.SZ,20200330,sz002236_20200330
5996,002236.SZ,20200331,sz002236_20200331
5997,002236.SZ,20200401,sz002236_20200401
5998,002236.SZ,20200402,sz002236_20200402
5999,002236.SZ,20200403,sz002236_20200403
6000,002236.SZ,20200407,sz002236_20200407
6001,002236.SZ,20200408,sz002236_20200408
6002,002236.SZ,20200409,sz002236_20200409
6003,002236.SZ,20200410,sz002236_20200410
6004,002236.SZ,20200413,sz002236_20200413
6005,002236.SZ,20200414,sz002236_20200414
6006,002241.SZ,20200316,sz002241_20200316
6007,002241.SZ,20200317,sz002241_20200317
6008,002241.SZ,20200318,sz002241_20200318
6009,002241.SZ,20200319,sz002241_20200319
6010,002241.SZ,20200320,sz002241_20200320
6011,002241.SZ,20200323,sz002241_20200323
6012,002241.SZ,20200324,sz002241_20200324
6013,002241.SZ,20200325,sz002241_20200325
6014,002241.SZ,20200326,sz002241_20200326
6015,002241.SZ,20200327,sz002241_20200327
6016,002241.SZ,20200330,sz002241_20200330
6017,002241.SZ,20200331,sz002241_20200331
6018,002241.SZ,20200401,sz002241_20200401
6019,002241.SZ,20200402,sz002241_20200402
6020,002241.SZ,20200403,sz002241_20200403
6021,002241.SZ,20200407,sz002241_20200407
6022,002241.SZ,20200408,sz002241_20200408
6023,002241.SZ,20200409,sz002241_20200409
6024,002241.SZ,20200410,sz002241_20200410
6025,002241.SZ,20200413,sz002241_20200413
6026,002241.SZ,20200414,sz002241_20200414
6027,002273.SZ,20200316,sz002273_20200316
6028,002273.SZ,20200317,sz002273_20200317
6029,002273.SZ,20200318,sz002273_20200318
6030,002273.SZ,20200319,sz002273_20200319
6031,002273.SZ,20200320,sz002273_20200320
6032,002273.SZ,20200323,sz002273_20200323
6033,002273.SZ,20200324,sz002273_20200324
6034,002273.SZ,20200325,sz002273_20200325
6035,002273.SZ,20200326,sz002273_20200326
6036,002273.SZ,20200327,sz002273_20200327
6037,002273.SZ,20200330,sz002273_20200330
6038,002273.SZ,20200331,sz002273_20200331
6039,002273.SZ,20200401,sz002273_20200401
6040,002273.SZ,20200402,sz002273_20200402
6041,002273.SZ,20200403,sz002273_20200403
6042,002273.SZ,20200407,sz002273_20200407
6043,002273.SZ,20200408,sz002273_20200408
6044,002273.SZ,20200409,sz002273_20200409
6045,002273.SZ,20200410,sz002273_20200410
6046,002273.SZ,20200413,sz002273_20200413
6047,002273.SZ,20200414,sz002273_20200414
6048,300285.SZ,20200316,sz300285_20200316
6049,300285.SZ,20200317,sz300285_20200317
6050,300285.SZ,20200318,sz300285_20200318
6051,300285.SZ,20200319,sz300285_20200319
6052,300285.SZ,20200320,sz300285_20200320
6053,300285.SZ,20200323,sz300285_20200323
6054,300285.SZ,20200324,sz300285_20200324
6055,300285.SZ,20200325,sz300285_20200325
6056,300285.SZ,20200326,sz300285_20200326
6057,300285.SZ,20200327,sz300285_20200327
6058,300285.SZ,20200330,sz300285_20200330
6059,300285.SZ,20200331,sz300285_20200331
6060,300285.SZ,20200401,sz300285_20200401
6061,300285.SZ,20200402,sz300285_20200402
6062,300285.SZ,20200403,sz300285_20200403
6063,300285.SZ,20200407,sz300285_20200407
6064,300285.SZ,20200408,sz300285_20200408
6065,300285.SZ,20200409,sz300285_20200409
6066,300285.SZ,20200410,sz300285_20200410
6067,300285.SZ,20200413,sz300285_20200413
6068,300285.SZ,20200414,sz300285_20200414
6069,300303.SZ,20200316,sz300303_20200316
6070,300303.SZ,20200317,sz300303_20200317
6071,300303.SZ,20200318,sz300303_20200318
6072,300303.SZ,20200319,sz300303_20200319
6073,300303.SZ,20200320,sz300303_20200320
6074,300303.SZ,20200323,sz300303_20200323
6075,300303.SZ,20200324,sz300303_20200324
6076,300303.SZ,20200325,sz300303_20200325
6077,300303.SZ,20200326,sz300303_20200326
6078,300303.SZ,20200327,sz300303_20200327
6079,300303.SZ,20200330,sz300303_20200330
6080,300303.SZ,20200331,sz300303_20200331
6081,300303.SZ,20200401,sz300303_20200401
6082,300303.SZ,20200402,sz300303_20200402
6083,300303.SZ,20200403,sz300303_20200403
6084,300303.SZ,20200407,sz300303_20200407
6085,300303.SZ,20200408,sz300303_20200408
6086,300303.SZ,20200409,sz300303_20200409
6087,300303.SZ,20200410,sz300303_20200410
6088,300303.SZ,20200413,sz300303_20200413
6089,300303.SZ,20200414,sz300303_20200414
6090,600426.SH,20200316,sh600426_20200316
6091,600426.SH,20200317,sh600426_20200317
6092,600426.SH,20200318,sh600426_20200318
6093,600426.SH,20200319,sh600426_20200319
6094,600426.SH,20200320,sh600426_20200320
6095,600426.SH,20200323,sh600426_20200323
6096,600426.SH,20200324,sh600426_20200324
6097,600426.SH,20200325,sh600426_20200325
6098,600426.SH,20200326,sh600426_20200326
6099,600426.SH,20200327,sh600426_20200327
6100,600426.SH,20200330,sh600426_20200330
6101,600426.SH,20200331,sh600426_20200331
6102,600426.SH,20200401,sh600426_20200401
6103,600426.SH,20200402,sh600426_20200402
6104,600426.SH,20200403,sh600426_20200403
6105,600426.SH,20200407,sh600426_20200407
6106,600426.SH,20200408,sh600426_20200408
6107,600426.SH,20200409,sh600426_20200409
6108,600426.SH,20200410,sh600426_20200410
6109,600426.SH,20200413,sh600426_20200413
6110,600426.SH,20200414,sh600426_20200414
6111,600446.SH,20200316,sh600446_20200316
6112,600446.SH,20200317,sh600446_20200317
6113,600446.SH,20200318,sh600446_20200318
6114,600446.SH,20200319,sh600446_20200319
6115,600446.SH,20200320,sh600446_20200320
6116,600446.SH,20200323,sh600446_20200323
6117,600446.SH,20200324,sh600446_20200324
6118,600446.SH,20200325,sh600446_20200325
6119,600446.SH,20200326,sh600446_20200326
6120,600446.SH,20200327,sh600446_20200327
6121,600446.SH,20200330,sh600446_20200330
6122,600446.SH,20200331,sh600446_20200331
6123,600446.SH,20200401,sh600446_20200401
6124,600446.SH,20200402,sh600446_20200402
6125,600446.SH,20200403,sh600446_20200403
6126,600446.SH,20200407,sh600446_20200407
6127,600446.SH,20200408,sh600446_20200408
6128,600446.SH,20200409,sh600446_20200409
6129,600446.SH,20200410,sh600446_20200410
6130,600446.SH,20200413,sh600446_20200413
6131,600446.SH,20200414,sh600446_20200414
6132,603799.SH,20200316,sh603799_20200316
6133,603799.SH,20200317,sh603799_20200317
6134,603799.SH,20200318,sh603799_20200318
6135,603799.SH,20200319,sh603799_20200319
6136,603799.SH,20200320,sh603799_20200320
6137,603799.SH,20200323,sh603799_20200323
6138,603799.SH,20200324,sh603799_20200324
6139,603799.SH,20200325,sh603799_20200325
6140,603799.SH,20200326,sh603799_20200326
6141,603799.SH,20200327,sh603799_20200327
6142,603799.SH,20200330,sh603799_20200330
6143,603799.SH,20200331,sh603799_20200331
6144,603799.SH,20200401,sh603799_20200401
6145,603799.SH,20200402,sh603799_20200402
6146,603799.SH,20200403,sh603799_20200403
6147,603799.SH,20200407,sh603799_20200407
6148,603799.SH,20200408,sh603799_20200408
6149,603799.SH,20200409,sh603799_20200409
6150,603799.SH,20200410,sh603799_20200410
6151,603799.SH,20200413,sh603799_20200413
6152,603799.SH,20200414,sh603799_20200414
6153,002351.SZ,20200316,sz002351_20200316
6154,002351.SZ,20200317,sz002351_20200317
6155,002351.SZ,20200318,sz002351_20200318
6156,002351.SZ,20200319,sz002351_20200319
6157,002351.SZ,20200320,sz002351_20200320
6158,002351.SZ,20200323,sz002351_20200323
6159,002351.SZ,20200324,sz002351_20200324
6160,002351.SZ,20200325,sz002351_20200325
6161,002351.SZ,20200326,sz002351_20200326
6162,002351.SZ,20200327,sz002351_20200327
6163,002351.SZ,20200330,sz002351_20200330
6164,002351.SZ,20200331,sz002351_20200331
6165,002351.SZ,20200401,sz002351_20200401
6166,002351.SZ,20200402,sz002351_20200402
6167,002351.SZ,20200403,sz002351_20200403
6168,002351.SZ,20200407,sz002351_20200407
6169,002351.SZ,20200408,sz002351_20200408
6170,002351.SZ,20200409,sz002351_20200409
6171,002351.SZ,20200410,sz002351_20200410
6172,002351.SZ,20200413,sz002351_20200413
6173,002351.SZ,20200414,sz002351_20200414
6174,002384.SZ,20200316,sz002384_20200316
6175,002384.SZ,20200317,sz002384_20200317
6176,002384.SZ,20200318,sz002384_20200318
6177,002384.SZ,20200319,sz002384_20200319
6178,002384.SZ,20200320,sz002384_20200320
6179,002384.SZ,20200323,sz002384_20200323
6180,002384.SZ,20200324,sz002384_20200324
6181,002384.SZ,20200325,sz002384_20200325
6182,002384.SZ,20200326,sz002384_20200326
6183,002384.SZ,20200327,sz002384_20200327
6184,002384.SZ,20200330,sz002384_20200330
6185,002384.SZ,20200331,sz002384_20200331
6186,002384.SZ,20200401,sz002384_20200401
6187,002384.SZ,20200402,sz002384_20200402
6188,002384.SZ,20200403,sz002384_20200403
6189,002384.SZ,20200407,sz002384_20200407
6190,002384.SZ,20200408,sz002384_20200408
6191,002384.SZ,20200409,sz002384_20200409
6192,002384.SZ,20200410,sz002384_20200410
6193,002384.SZ,20200413,sz002384_20200413
6194,002384.SZ,20200414,sz002384_20200414
6195,300352.SZ,20200316,sz300352_20200316
6196,300352.SZ,20200317,sz300352_20200317
6197,300352.SZ,20200318,sz300352_20200318
6198,300352.SZ,20200319,sz300352_20200319
6199,300352.SZ,20200320,sz300352_20200320
6200,300352.SZ,20200323,sz300352_20200323
6201,300352.SZ,20200324,sz300352_20200324
6202,300352.SZ,20200325,sz300352_20200325
6203,300352.SZ,20200326,sz300352_20200326
6204,300352.SZ,20200327,sz300352_20200327
6205,300352.SZ,20200330,sz300352_20200330
6206,300352.SZ,20200331,sz300352_20200331
6207,300352.SZ,20200401,sz300352_20200401
6208,300352.SZ,20200402,sz300352_20200402
6209,300352.SZ,20200403,sz300352_20200403
6210,300352.SZ,20200407,sz300352_20200407
6211,300352.SZ,20200408,sz300352_20200408
6212,300352.SZ,20200409,sz300352_20200409
6213,300352.SZ,20200410,sz300352_20200410
6214,300352.SZ,20200413,sz300352_20200413
6215,300352.SZ,20200414,sz300352_20200414
6216,600536.SH,20200316,sh600536_20200316
6217,600536.SH,20200317,sh600536_20200317
6218,600536.SH,20200318,sh600536_20200318
6219,600536.SH,20200319,sh600536_20200319
6220,600536.SH,20200320,sh600536_20200320
6221,600536.SH,20200323,sh600536_20200323
6222,600536.SH,20200324,sh600536_20200324
6223,600536.SH,20200325,sh600536_20200325
6224,600536.SH,20200326,sh600536_20200326
6225,600536.SH,20200327,sh600536_20200327
6226,600536.SH,20200330,sh600536_20200330
6227,600536.SH,20200331,sh600536_20200331
6228,600536.SH,20200401,sh600536_20200401
6229,600536.SH,20200402,sh600536_20200402
6230,600536.SH,20200403,sh600536_20200403
6231,600536.SH,20200407,sh600536_20200407
6232,600536.SH,20200408,sh600536_20200408
6233,600536.SH,20200409,sh600536_20200409
6234,600536.SH,20200410,sh600536_20200410
6235,600536.SH,20200413,sh600536_20200413
6236,600536.SH,20200414,sh600536_20200414
6237,600546.SH,20200316,sh600546_20200316
6238,600546.SH,20200317,sh600546_20200317
6239,600546.SH,20200318,sh600546_20200318
6240,600546.SH,20200319,sh600546_20200319
6241,600546.SH,20200320,sh600546_20200320
6242,600546.SH,20200323,sh600546_20200323
6243,600546.SH,20200324,sh600546_20200324
6244,600546.SH,20200325,sh600546_20200325
6245,600546.SH,20200326,sh600546_20200326
6246,600546.SH,20200327,sh600546_20200327
6247,600546.SH,20200330,sh600546_20200330
6248,600546.SH,20200331,sh600546_20200331
6249,600546.SH,20200401,sh600546_20200401
6250,600546.SH,20200402,sh600546_20200402
6251,600546.SH,20200403,sh600546_20200403
6252,600546.SH,20200407,sh600546_20200407
6253,600546.SH,20200408,sh600546_20200408
6254,600546.SH,20200409,sh600546_20200409
6255,600546.SH,20200410,sh600546_20200410
6256,600546.SH,20200413,sh600546_20200413
6257,600546.SH,20200414,sh600546_20200414
6258,002456.SZ,20200316,sz002456_20200316
6259,002456.SZ,20200317,sz002456_20200317
6260,002456.SZ,20200318,sz002456_20200318
6261,002456.SZ,20200319,sz002456_20200319
6262,002456.SZ,20200320,sz002456_20200320
6263,002456.SZ,20200323,sz002456_20200323
6264,002456.SZ,20200324,sz002456_20200324
6265,002456.SZ,20200325,sz002456_20200325
6266,002456.SZ,20200326,sz002456_20200326
6267,002456.SZ,20200327,sz002456_20200327
6268,002456.SZ,20200330,sz002456_20200330
6269,002456.SZ,20200331,sz002456_20200331
6270,002456.SZ,20200401,sz002456_20200401
6271,002456.SZ,20200402,sz002456_20200402
6272,002456.SZ,20200403,sz002456_20200403
6273,002456.SZ,20200407,sz002456_20200407
6274,002456.SZ,20200408,sz002456_20200408
6275,002456.SZ,20200409,sz002456_20200409
6276,002456.SZ,20200410,sz002456_20200410
6277,002456.SZ,20200413,sz002456_20200413
6278,002456.SZ,20200414,sz002456_20200414
6279,300433.SZ,20200316,sz300433_20200316
6280,300433.SZ,20200317,sz300433_20200317
6281,300433.SZ,20200318,sz300433_20200318
6282,300433.SZ,20200319,sz300433_20200319
6283,300433.SZ,20200320,sz300433_20200320
6284,300433.SZ,20200323,sz300433_20200323
6285,300433.SZ,20200324,sz300433_20200324
6286,300433.SZ,20200325,sz300433_20200325
6287,300433.SZ,20200326,sz300433_20200326
6288,300433.SZ,20200327,sz300433_20200327
6289,300433.SZ,20200330,sz300433_20200330
6290,300433.SZ,20200331,sz300433_20200331
6291,300433.SZ,20200401,sz300433_20200401
6292,300433.SZ,20200402,sz300433_20200402
6293,300433.SZ,20200403,sz300433_20200403
6294,300433.SZ,20200407,sz300433_20200407
6295,300433.SZ,20200408,sz300433_20200408
6296,300433.SZ,20200409,sz300433_20200409
6297,300433.SZ,20200410,sz300433_20200410
6298,300433.SZ,20200413,sz300433_20200413
6299,300433.SZ,20200414,sz300433_20200414
6300,300496.SZ,20200316,sz300496_20200316
6301,300496.SZ,20200317,sz300496_20200317
6302,300496.SZ,20200318,sz300496_20200318
6303,300496.SZ,20200319,sz300496_20200319
6304,300496.SZ,20200320,sz300496_20200320
6305,300496.SZ,20200323,sz300496_20200323
6306,300496.SZ,20200324,sz300496_20200324
6307,300496.SZ,20200325,sz300496_20200325
6308,300496.SZ,20200326,sz300496_20200326
6309,300496.SZ,20200327,sz300496_20200327
6310,300496.SZ,20200330,sz300496_20200330
6311,300496.SZ,20200331,sz300496_20200331
6312,300496.SZ,20200401,sz300496_20200401
6313,300496.SZ,20200402,sz300496_20200402
6314,300496.SZ,20200403,sz300496_20200403
6315,300496.SZ,20200407,sz300496_20200407
6316,300496.SZ,20200408,sz300496_20200408
6317,300496.SZ,20200409,sz300496_20200409
6318,300496.SZ,20200410,sz300496_20200410
6319,300496.SZ,20200413,sz300496_20200413
6320,300496.SZ,20200414,sz300496_20200414
6321,600580.SH,20200316,sh600580_20200316
6322,600580.SH,20200317,sh600580_20200317
6323,600580.SH,20200318,sh600580_20200318
6324,600580.SH,20200319,sh600580_20200319
6325,600580.SH,20200320,sh600580_20200320
6326,600580.SH,20200323,sh600580_20200323
6327,600580.SH,20200324,sh600580_20200324
6328,600580.SH,20200325,sh600580_20200325
6329,600580.SH,20200326,sh600580_20200326
6330,600580.SH,20200327,sh600580_20200327
6331,600580.SH,20200330,sh600580_20200330
6332,600580.SH,20200331,sh600580_20200331
6333,600580.SH,20200401,sh600580_20200401
6334,600580.SH,20200402,sh600580_20200402
6335,600580.SH,20200403,sh600580_20200403
6336,600580.SH,20200407,sh600580_20200407
6337,600580.SH,20200408,sh600580_20200408
6338,600580.SH,20200409,sh600580_20200409
6339,600580.SH,20200410,sh600580_20200410
6340,600580.SH,20200413,sh600580_20200413
6341,600580.SH,20200414,sh600580_20200414
6342,002508.SZ,20200316,sz002508_20200316
6343,002508.SZ,20200317,sz002508_20200317
6344,002508.SZ,20200318,sz002508_20200318
6345,002508.SZ,20200319,sz002508_20200319
6346,002508.SZ,20200320,sz002508_20200320
6347,002508.SZ,20200323,sz002508_20200323
6348,002508.SZ,20200324,sz002508_20200324
6349,002508.SZ,20200325,sz002508_20200325
